Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Top Bar elements/Assistenza""), 30)",,Verifica della icona di Assistenza nella top bar.,2019-02-27 16:53:03,2019-02-27 16:53:04,"0,349s",PASSED
"verifyElementText(findTestObject(""Top Bar elements/GUIDA TV""), ""GUIDA TV"")",,Verifica del title (Guida Tv) della top bar.,2019-02-27 16:53:04,2019-02-27 16:53:04,"0,410s",PASSED
"tap(findTestObject(""Navigation Bar Elements/Sky On Demand""), 60)",,Tap nella section di Sky On Demand.,2019-02-27 16:53:04,2019-02-27 16:53:05,"1,196s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/SCELTI PER TE""), 30)",,Load della sezione SCELTI PER TE.,2019-02-27 16:53:05,2019-02-27 16:53:06,"0,334s",PASSED
"verifyElementExist(findTestObject(""Navigation Bar Elements/Sky On Demand""), 30)",,Verifica della label Sky On Demand.,2019-02-27 16:53:06,2019-02-27 16:53:06,"0,302s",PASSED
"tap(findTestObject(""Navigation Bar Elements/Programmazione""), 60)",,"Effettuo un tap nella sezione Programmazione.
",2019-02-27 16:53:06,2019-02-27 16:53:07,"1,198s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/Scelti per te questa settimana""), 30)",,Load della sezione Scelti per te questa settimana.,2019-02-27 16:53:07,2019-02-27 16:53:08,"0,335s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_2_NAVIGATION_Hero,,Controllo degli elementi presenti nel contenuto in evidenza.,2019-02-27 16:53:08,2019-02-27 16:53:12,"4,139s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Immagine""), ""resource-id"", ""it.sky.msa:id/heroImageImageView"", 60)",,Verifica se esite l'immagine del contenuto in evidenza.,2019-02-27 16:53:08,2019-02-27 16:53:08,"0,410s",PASSED
delay(2),,,2019-02-27 16:53:08,2019-02-27 16:53:10,"2,028s",PASSED
"verifyElementText(findTestObject(""Guida Tv/Hero Elements/IN EVIDENZA""), ""IN EVIDENZA"")",,"Verifica se esite la label ""IN EVIDENZA""",2019-02-27 16:53:10,2019-02-27 16:53:11,"0,424s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 30)",,Verifica che esiste il titolo del contenuto in evidenza.,2019-02-27 16:53:11,2019-02-27 16:53:11,"0,332s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Programmazione""), 30)",,Verifica che è presente la programmazione del contenuto.,2019-02-27 16:53:11,2019-02-27 16:53:11,"0,307s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Logo canale""), ""resource-id"", ""it.sky.msa:id/heroChannelLogoImageView"", 60)",,Verifica se esiste l'immagine del logo canale nel contenuto in evidenza.,2019-02-27 16:53:11,2019-02-27 16:53:12,"0,384s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_4_NAVIGATION_SceltiPerTeQuestaSettimana,,"Navigazione della sezione ""Scelti per te questa settimana""",2019-02-27 16:53:12,2019-02-27 16:53:23,"11,374s",PASSED
"scrollToText(""Scelti per te questa settimana"")",,,2019-02-27 16:53:12,2019-02-27 16:53:13,"1,140s",PASSED
delay(10),,,2019-02-27 16:53:13,2019-02-27 16:53:23,"10,001s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_5_FUNCTIONALITY_VediTutti,,"Verificare la funzionalità della CTA "" Vedi tutti""",2019-02-27 16:53:23,2019-02-27 16:54:07,"44,065s",PASSED
"text = getText(findTestObject(""Guida Tv/Section Elements/Sezione programmazione""), 0)",,,2019-02-27 16:53:23,2019-02-27 16:53:24,"0,495s",PASSED
"tap(findTestObject(""Guida Tv/Section Elements/Vedi tutti""), 60)",,"Tap sulla CTA ""Vedi tutti"".",2019-02-27 16:53:24,2019-02-27 16:53:25,"1,559s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 30)",,,2019-02-27 16:53:25,2019-02-27 16:53:55,"30,039s",PASSED
"verifyElementText(findTestObject(""Subsection Elements/Subsection title""), text)",,,2019-02-27 16:53:55,2019-02-27 16:53:56,"0,423s",PASSED
"tap(findTestObject(""Subsection Elements/Back button""), 60)",,,2019-02-27 16:53:56,2019-02-27 16:53:57,"1,266s",PASSED
delay(10),,,2019-02-27 16:53:57,2019-02-27 16:54:07,"10,001s",PASSED
