Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prova,,PreLogin_1_FUNCTIONALITY_StartApp_DTH_Wi-Fi\nLogin_1_LOGIN_Correct_DTH_Wi-Fi,2019-02-26 14:57:33,2019-02-26 14:58:25,"51,680s",PASSED
,,,,,,
Test Cases/Pre Login/PreLogin_1_FUNCTIONALITY_StartApp_DTH_Wi-Fi,,"Start msa application.
path application: C:\Users\MSA-testautomation\59.apk",2019-02-26 14:57:34,2019-02-26 14:58:02,"27,941s",PASSED
"startApplication(""C:\Users\MSA-testautomation\59.apk"", false)",,,2019-02-26 14:57:34,2019-02-26 14:58:02,"27,436s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_3_NAVIGATION_GTV_DTH_Wi-Fi,,Dalla homepage atterro nella sezione di Guida Tv ed effettuo un controolo sulla label della top bar.,2019-02-26 14:58:02,2019-02-26 14:58:13,"11,654s",PASSED
"tap(findTestObject(""Bottom Bar Elements/Guida TV""), 0)",,,2019-02-26 14:58:02,2019-02-26 14:58:07,"5,401s",PASSED
delay(5),,,2019-02-26 14:58:07,2019-02-26 14:58:12,"5,028s",PASSED
"verifyElementExist(findTestObject(""Top Bar elements/GUIDA TV""), 0)",,,2019-02-26 14:58:12,2019-02-26 14:58:13,"0,969s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_2_NAVIGATION_Hero_DTH_Wi-Fi,,Controllo degli elementi presenti nel contenuto in evidenza.,2019-02-26 14:58:13,2019-02-26 14:58:16,"2,481s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Immagine""), ""resource-id"", ""it.sky.msa:id/heroImageImageView"", 0)",,Check se esite l'immagine del contenuto in evidenza.,2019-02-26 14:58:14,2019-02-26 14:58:14,"0,494s",PASSED
"verifyElementText(findTestObject(""Guida Tv/Hero Elements/IN EVIDENZA""), ""IN EVIDENZA"")",,"Check se esite la label ""IN EVIDENZA""",2019-02-26 14:58:14,2019-02-26 14:58:15,"0,501s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 0)",,Verifica che esiste il titolo del contenuto in evidenza.,2019-02-26 14:58:15,2019-02-26 14:58:15,"0,368s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Programmazione""), 0)",,Verifica che è presente la programmazione del contenuto.,2019-02-26 14:58:15,2019-02-26 14:58:15,"0,368s",PASSED
"getText(findTestObject(""Guida Tv/Hero Elements/Programmazione""), 0)",,,2019-02-26 14:58:15,2019-02-26 14:58:16,"0,465s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_4_NAVIGATION_SceltiPerTeQuestaSettimana_DTH_Wi-Fi,,"Navigazione della sezione ""Scelti per te questa settimana""",2019-02-26 14:58:16,2019-02-26 14:58:24,"8,632s",PASSED
"swipe(0, 0, 200, 10000)",,,2019-02-26 14:58:16,2019-02-26 14:58:18,"2,434s",PASSED
"getText(findTestObject(""Guida Tv/Section Elements/Scelti per te questa settimana""), 0)",,,2019-02-26 14:58:18,2019-02-26 14:58:19,"0,449s",PASSED
"verifyElementText(findTestObject(""Guida Tv/Section Elements/Scelti per te questa settimana""), ""Scelti per te questa settimana"")",,,2019-02-26 14:58:19,2019-02-26 14:58:19,"0,403s",PASSED
"swipe(0, 0, 100, 0)",,,2019-02-26 14:58:19,2019-02-26 14:58:22,"2,515s",PASSED
delay(0),,,2019-02-26 14:58:22,2019-02-26 14:58:22,"0,002s",PASSED
"swipe(0, 0, -100, 0)",,,2019-02-26 14:58:22,2019-02-26 14:58:24,"2,573s",PASSED
