Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"tap(findTestObject(""Navigation Bar Elements/Sky On Demand""), 60)",,Tap nella section di Sky On Demand.,2019-02-27 16:57:04,2019-02-27 16:57:05,"1,252s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/SCELTI PER TE""), 30)",,Load della sezione SCELTI PER TE.,2019-02-27 16:57:05,2019-02-27 16:57:06,"0,386s",PASSED
"verifyElementExist(findTestObject(""Navigation Bar Elements/Sky On Demand""), 30)",,Verifica della label Sky On Demand.,2019-02-27 16:57:06,2019-02-27 16:57:06,"0,349s",PASSED
"tap(findTestObject(""Navigation Bar Elements/Programmazione""), 60)",,"Effettuo un tap nella sezione Programmazione.
",2019-02-27 16:57:06,2019-02-27 16:57:07,"1,193s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Section Elements/Scelti per te questa settimana""), 30)",,Load della sezione Scelti per te questa settimana.,2019-02-27 16:57:07,2019-02-27 16:57:07,"0,369s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_2_NAVIGATION_Hero,,Controllo degli elementi presenti nel contenuto in evidenza.,2019-02-27 16:57:07,2019-02-27 16:57:12,"4,164s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Immagine""), ""resource-id"", ""it.sky.msa:id/heroImageImageView"", 60)",,Verifica se esite l'immagine del contenuto in evidenza.,2019-02-27 16:57:08,2019-02-27 16:57:08,"0,413s",PASSED
delay(2),,,2019-02-27 16:57:08,2019-02-27 16:57:10,"2,030s",PASSED
"verifyElementText(findTestObject(""Guida Tv/Hero Elements/IN EVIDENZA""), ""IN EVIDENZA"")",,"Verifica se esite la label ""IN EVIDENZA""",2019-02-27 16:57:10,2019-02-27 16:57:11,"0,416s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 30)",,Verifica che esiste il titolo del contenuto in evidenza.,2019-02-27 16:57:11,2019-02-27 16:57:11,"0,324s",PASSED
"verifyElementExist(findTestObject(""Guida Tv/Hero Elements/Programmazione""), 30)",,Verifica che è presente la programmazione del contenuto.,2019-02-27 16:57:11,2019-02-27 16:57:11,"0,326s",PASSED
"verifyElementAttributeValue(findTestObject(""Guida Tv/Hero Elements/Logo canale""), ""resource-id"", ""it.sky.msa:id/heroChannelLogoImageView"", 60)",,Verifica se esiste l'immagine del logo canale nel contenuto in evidenza.,2019-02-27 16:57:11,2019-02-27 16:57:12,"0,420s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_4_NAVIGATION_SceltiPerTeQuestaSettimana,,"Navigazione della sezione ""Scelti per te questa settimana""",2019-02-27 16:57:12,2019-02-27 16:57:23,"11,367s",PASSED
"scrollToText(""Scelti per te questa settimana"")",,,2019-02-27 16:57:12,2019-02-27 16:57:13,"1,134s",PASSED
delay(10),,,2019-02-27 16:57:13,2019-02-27 16:57:23,"10,002s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_5_FUNCTIONALITY_VediTutti,,"Verificare la funzionalità della CTA "" Vedi tutti""",2019-02-27 16:57:23,2019-02-27 16:57:40,"16,957s",PASSED
"text = getText(findTestObject(""Guida Tv/Section Elements/Sezione programmazione""), 60)",,,2019-02-27 16:57:23,2019-02-27 16:57:24,"0,483s",PASSED
"tap(findTestObject(""Guida Tv/Section Elements/Vedi tutti""), 60)",,"Tap sulla CTA ""Vedi tutti"".",2019-02-27 16:57:24,2019-02-27 16:57:25,"1,239s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Hero Elements/Titolo del contenuto""), 30)",,,2019-02-27 16:57:25,2019-02-27 16:57:28,"3,269s",PASSED
"verifyElementText(findTestObject(""Subsection Elements/Subsection title""), text)",,,2019-02-27 16:57:28,2019-02-27 16:57:29,"0,452s",PASSED
"tap(findTestObject(""Subsection Elements/Back button""), 60)",,,2019-02-27 16:57:29,2019-02-27 16:57:30,"1,252s",PASSED
delay(10),,,2019-02-27 16:57:30,2019-02-27 16:57:40,"10,000s",PASSED
