Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prova,,PreLogin_1_FUNCTIONALITY_StartApp_DTH_Wi-Fi\nLogin_1_LOGIN_Correct_DTH_Wi-Fi,2019-02-27 14:07:32,2019-02-27 14:08:12,"40,256s",PASSED
,,,,,,
Test Cases/Pre Login/PreLogin_1_FUNCTIONALITY_StartAppLogged,,"Start msa application.
path application: C:\Users\MSA-testautomation\59.apk",2019-02-27 14:07:33,2019-02-27 14:08:06,"33,916s",PASSED
"startApplication(""C:\\Users\\MSA-testautomation\\59.apk"", false, CONTINUE_ON_FAILURE)",,,2019-02-27 14:07:33,2019-02-27 14:08:02,"28,742s",PASSED
"verifyElementExist(findTestObject(""Bottom Bar Elements/Home""), 30)",,,2019-02-27 14:08:02,2019-02-27 14:08:06,"4,576s",PASSED
,,,,,,
Test Cases/Guida TV/Guida TV_3_NAVIGATION_GTV,,Dalla homepage atterro nella sezione di Guida Tv ed effettuo un controolo sulla label della top bar.,2019-02-27 14:08:06,2019-02-27 14:08:12,"5,429s",PASSED
"tap(findTestObject(""Bottom Bar Elements/Guida TV""), 60)",,,2019-02-27 14:08:07,2019-02-27 14:08:08,"1,542s",PASSED
"waitForElementPresent(findTestObject(""Guida Tv/Hero Elements/Immagine""), 30)",,,2019-02-27 14:08:08,2019-02-27 14:08:11,"2,658s",PASSED
"verifyElementExist(findTestObject(""Top Bar elements/GUIDA TV""), 30)",,,2019-02-27 14:08:11,2019-02-27 14:08:12,"0,887s",PASSED
